Flight;Turn;Aircraft;Frequency;Passengers (332450);;FREQUÊNCIA DO AVIÃO E190-E2;;VOOS DE IDA E190-E2;;E190-E2;SBCF;50
SBKPSBGO;SEX2;A220-100;0;0;;;;;;;;
SBKPSBGO;SEX2;A220-300;0;0;;;;;;;;
SBKPSBGO;SEX2;A319Neo;0;0;;;;;;;;
SBKPSBGO;SEX2;B737-M7;0;0;;;;;;;;
SBKPSBGO;SEX2;ATR-72;0;0;;;;;;;;
SBKPSBGO;SEX3;E190-E2;0;0;;;;;;;;
SBKPSBGO;SEX3;E195-E2;0;0;;;;;;;;
SBKPSBGO;SEX3;A220-100;0;0;;;;;;;;
SBKPSBGO;SEX3;A220-300;0;0;;;;;;;;
SBKPSBGO;SEX3;A319Neo;0;0;;;;;;;;
SBKPSBGO;SEX3;B737-M7;0;0;;;;;;;;
SBKPSBGO;SEX3;ATR-72;0;0;;;;;;;;
SBKPSBGO;SEX4;E190-E2;0;0;;;;;;;;
SBKPSBGO;SEX4;E195-E2;0;0;;;;;;;;
SBKPSBGO;SEX4;A220-100;0;0;;;;;;;;
SBKPSBGO;SEX4;A220-300;0;0;;;;;;;;
SBKPSBGO;SEX4;A319Neo;0;0;;;;;;;;
SBKPSBGO;SEX4;B737-M7;0;0;;;;;;;;
SBKPSBGO;SEX4;ATR-72;0;0;;;;;;;;
SBKPSBGO;SAB1;E190-E2;0;9;;;;;;;;
SBKPSBGO;SAB1;E195-E2;1;112;;;;;;;;
SBKPSBGO;SAB1;A220-100;0;0;;;;;;;;
SBKPSBGO;SAB1;A220-300;0;0;;;;;;;;
SBKPSBGO;SAB1;A319Neo;0;0;;;;;;;;
SBKPSBGO;SAB1;B737-M7;1;87;;;;;;;;
SBKPSBGO;SAB1;ATR-72;0;91;;;;;;;;
SBKPSBGO;SAB2;E190-E2;0;0;;;;;;;;
SBKPSBGO;SAB2;E195-E2;0;0;;;;;;;;
SBKPSBGO;SAB2;A220-100;0;0;;;;;;;;
SBKPSBGO;SAB2;A220-300;0;0;;;;;;;;
SBKPSBGO;SAB2;A319Neo;0;0;;;;;;;;
SBKPSBGO;SAB2;B737-M7;0;0;;;;;;;;
SBKPSBGO;SAB2;ATR-72;0;0;;;;;;;;
SBKPSBGO;SAB3;E190-E2;0;0;;;;;;;;
SBKPSBGO;SAB3;E195-E2;0;0;;;;;;;;
SBKPSBGO;SAB3;A220-100;0;0;;;;;;;;
SBKPSBGO;SAB3;A220-300;0;0;;;;;;;;
SBKPSBGO;SAB3;A319Neo;0;0;;;;;;;;
SBKPSBGO;SAB3;B737-M7;0;0;;;;;;;;
SBKPSBGO;SAB3;ATR-72;0;0;;;;;;;;
SBKPSBGO;SAB4;E190-E2;0;0;;;;;;;;
SBKPSBGO;SAB4;E195-E2;0;0;;;;;;;;
SBKPSBGO;SAB4;A220-100;0;0;;;;;;;;
SBKPSBGO;SAB4;A220-300;0;0;;;;;;;;
SBKPSBGO;SAB4;A319Neo;0;0;;;;;;;;
SBKPSBGO;SAB4;B737-M7;0;0;;;;;;;;
SBKPSBGO;SAB4;ATR-72;0;0;;;;;;;;
SBKPSBGO;DOM1;E190-E2;1;89;;;;;;;;
SBKPSBGO;DOM1;E195-E2;1;65;;;;;;;;
SBKPSBGO;DOM1;A220-100;0;72;;;;;;;;
SBKPSBGO;DOM1;A220-300;0;0;;;;;;;;
SBKPSBGO;DOM1;A319Neo;0;0;;;;;;;;
SBKPSBGO;DOM1;B737-M7;1;17;;;;;;;;
SBKPSBGO;DOM1;ATR-72;0;34;;;;;;;;
SBKPSBGO;DOM2;E190-E2;0;0;;;;;;;;
SBKPSBGO;DOM2;E195-E2;0;0;;;;;;;;
SBKPSBGO;DOM2;A220-100;0;0;;;;;;;;
SBKPSBGO;DOM2;A220-300;0;0;;;;;;;;
SBKPSBGO;DOM2;A319Neo;0;0;;;;;;;;
SBKPSBGO;DOM2;B737-M7;0;0;;;;;;;;
SBKPSBGO;DOM2;ATR-72;0;0;;;;;;;;
SBKPSBGO;DOM3;E190-E2;0;0;;;;;;;;
SBKPSBGO;DOM3;E195-E2;0;0;;;;;;;;
SBKPSBGO;DOM3;A220-100;0;0;;;;;;;;
SBKPSBGO;DOM3;A220-300;0;0;;;;;;;;
SBKPSBGO;DOM3;A319Neo;0;0;;;;;;;;
SBKPSBGO;DOM3;B737-M7;0;0;;;;;;;;
SBKPSBGO;DOM3;ATR-72;0;0;;;;;;;;
SBKPSBGO;DOM4;E190-E2;0;0;;;;;;;;
SBKPSBGO;DOM4;E195-E2;0;0;;;;;;;;
SBKPSBGO;DOM4;A220-100;0;0;;;;;;;;
SBKPSBGO;DOM4;A220-300;0;0;;;;;;;;
SBKPSBGO;DOM4;A319Neo;0;0;;;;;;;;
SBKPSBGO;DOM4;B737-M7;0;0;;;;;;;;
SBKPSBGO;DOM4;ATR-72;0;0;;;;;;;;
SBPASBGO;SEG1;E190-E2;0;0;;;;;;;;
SBPASBGO;SEG1;E195-E2;1;105;;;;;;;;
SBPASBGO;SEG1;A220-100;0;109;;;;;;;;
SBPASBGO;SEG1;A220-300;0;0;;;;;;;;
SBPASBGO;SEG1;A319Neo;0;0;;;;;;;;
SBPASBGO;SEG1;B737-M7;0;82;;;;;;;;
SBPASBGO;SEG1;ATR-72;0;41;;;;;;;;
SBPASBGO;SEG2;E190-E2;0;0;;;;;;;;
SBPASBGO;SEG2;E195-E2;0;0;;;;;;;;
SBPASBGO;SEG2;A220-100;0;0;;;;;;;;
SBPASBGO;SEG2;A220-300;0;0;;;;;;;;
SBPASBGO;SEG2;A319Neo;0;0;;;;;;;;
SBPASBGO;SEG2;B737-M7;0;0;;;;;;;;
SBPASBGO;SEG2;ATR-72;0;0;;;;;;;;
SBPASBGO;SEG3;E190-E2;0;0;;;;;;;;
SBPASBGO;SEG3;E195-E2;0;0;;;;;;;;
SBPASBGO;SEG3;A220-100;0;0;;;;;;;;
SBPASBGO;SEG3;A220-300;0;0;;;;;;;;
SBPASBGO;SEG3;A319Neo;0;0;;;;;;;;
SBPASBGO;SEG3;B737-M7;0;0;;;;;;;;
SBPASBGO;SEG3;ATR-72;0;0;;;;;;;;
SBPASBGO;SEG4;E190-E2;0;0;;;;;;;;
SBPASBGO;SEG4;E195-E2;0;0;;;;;;;;
SBPASBGO;SEG4;A220-100;0;0;;;;;;;;
SBPASBGO;SEG4;A220-300;0;0;;;;;;;;
SBPASBGO;SEG4;A319Neo;0;0;;;;;;;;
SBPASBGO;SEG4;B737-M7;0;0;;;;;;;;
SBPASBGO;SEG4;ATR-72;0;0;;;;;;;;
SBPASBGO;TER1;E190-E2;0;20;;;;;;;;
SBPASBGO;TER1;E195-E2;1;14;;;;;;;;
SBPASBGO;TER1;A220-100;0;47;;;;;;;;
SBPASBGO;TER1;A220-300;0;0;;;;;;;;
SBPASBGO;TER1;A319Neo;1;11;;;;;;;;
SBPASBGO;TER1;B737-M7;1;30;;;;;;;;
SBPASBGO;TER1;ATR-72;0;0;;;;;;;;
SBPASBGO;TER2;E190-E2;0;0;;;;;;;;
SBPASBGO;TER2;E195-E2;0;0;;;;;;;;
SBPASBGO;TER2;A220-100;0;0;;;;;;;;
SBPASBGO;TER2;A220-300;0;0;;;;;;;;
SBPASBGO;TER2;A319Neo;0;0;;;;;;;;
SBPASBGO;TER2;B737-M7;0;0;;;;;;;;
SBPASBGO;TER2;ATR-72;0;0;;;;;;;;
SBPASBGO;TER3;E190-E2;0;0;;;;;;;;
SBPASBGO;TER3;E195-E2;0;0;;;;;;;;
SBPASBGO;TER3;A220-100;0;0;;;;;;;;
SBPASBGO;TER3;A220-300;0;0;;;;;;;;
SBPASBGO;TER3;A319Neo;0;0;;;;;;;;
SBPASBGO;TER3;B737-M7;0;0;;;;;;;;
SBPASBGO;TER3;ATR-72;0;0;;;;;;;;
SBPASBGO;TER4;E190-E2;0;0;;;;;;;;
SBPASBGO;TER4;E195-E2;0;0;;;;;;;;
SBPASBGO;TER4;A220-100;0;0;;;;;;;;
SBPASBGO;TER4;A220-300;0;0;;;;;;;;
SBPASBGO;TER4;A319Neo;0;0;;;;;;;;
SBPASBGO;TER4;B737-M7;0;0;;;;;;;;
SBPASBGO;TER4;ATR-72;0;0;;;;;;;;
SBPASBGO;QUA1;E190-E2;0;0;;;;;;;;
SBPASBGO;QUA1;E195-E2;1;62;;;;;;;;
SBPASBGO;QUA1;A220-100;0;0;;;;;;;;
SBPASBGO;QUA1;A220-300;0;0;;;;;;;;
SBPASBGO;QUA1;A319Neo;1;56;;;;;;;;
SBPASBGO;QUA1;B737-M7;0;0;;;;;;;;
SBPASBGO;QUA1;ATR-72;0;0;;;;;;;;
SBPASBGO;QUA2;E190-E2;0;0;;;;;;;;
SBPASBGO;QUA2;E195-E2;0;0;;;;;;;;
SBPASBGO;QUA2;A220-100;0;0;;;;;;;;
SBPASBGO;QUA2;A220-300;0;0;;;;;;;;
SBPASBGO;QUA2;A319Neo;0;0;;;;;;;;
SBPASBGO;QUA2;B737-M7;0;0;;;;;;;;
SBPASBGO;QUA2;ATR-72;0;0;;;;;;;;
SBPASBGO;QUA3;E190-E2;0;0;;;;;;;;
SBPASBGO;QUA3;E195-E2;0;0;;;;;;;;
SBPASBGO;QUA3;A220-100;0;0;;;;;;;;
SBPASBGO;QUA3;A220-300;0;0;;;;;;;;
SBPASBGO;QUA3;A319Neo;0;0;;;;;;;;
SBPASBGO;QUA3;B737-M7;0;0;;;;;;;;
SBPASBGO;QUA3;ATR-72;0;0;;;;;;;;
SBPASBGO;QUA4;E190-E2;0;0;;;;;;;;
SBPASBGO;QUA4;E195-E2;0;0;;;;;;;;
SBPASBGO;QUA4;A220-100;0;0;;;;;;;;
SBPASBGO;QUA4;A220-300;0;0;;;;;;;;
SBPASBGO;QUA4;A319Neo;0;0;;;;;;;;
SBPASBGO;QUA4;B737-M7;0;0;;;;;;;;
SBPASBGO;QUA4;ATR-72;0;0;;;;;;;;
SBPASBGO;QUI1;E190-E2;0;0;;;;;;;;
SBPASBGO;QUI1;E195-E2;0;0;;;;;;;;
SBPASBGO;QUI1;A220-100;0;0;;;;;;;;
SBPASBGO;QUI1;A220-300;0;0;;;;;;;;
SBPASBGO;QUI1;A319Neo;0;125;;;;;;;;
SBPASBGO;QUI1;B737-M7;0;0;;;;;;;;
SBPASBGO;QUI1;ATR-72;0;20;;;;;;;;
SBPASBGO;QUI2;E190-E2;0;0;;;;;;;;
SBPASBGO;QUI2;E195-E2;0;0;;;;;;;;
SBPASBGO;QUI2;A220-100;0;0;;;;;;;;
SBPASBGO;QUI2;A220-300;0;0;;;;;;;;
SBPASBGO;QUI2;A319Neo;0;0;;;;;;;;
SBPASBGO;QUI2;B737-M7;0;0;;;;;;;;
SBPASBGO;QUI2;ATR-72;0;0;;;;;;;;
SBPASBGO;QUI3;E190-E2;0;0;;;;;;;;
SBPASBGO;QUI3;E195-E2;0;0;;;;;;;;
SBPASBGO;QUI3;A220-100;0;0;;;;;;;;
SBPASBGO;QUI3;A220-300;0;0;;;;;;;;
SBPASBGO;QUI3;A319Neo;0;0;;;;;;;;
SBPASBGO;QUI3;B737-M7;0;0;;;;;;;;
SBPASBGO;QUI3;ATR-72;0;0;;;;;;;;
SBPASBGO;QUI4;E190-E2;0;0;;;;;;;;
SBPASBGO;QUI4;E195-E2;0;0;;;;;;;;
SBPASBGO;QUI4;A220-100;0;0;;;;;;;;
SBPASBGO;QUI4;A220-300;0;0;;;;;;;;
SBPASBGO;QUI4;A319Neo;0;0;;;;;;;;
SBPASBGO;QUI4;B737-M7;0;0;;;;;;;;
SBPASBGO;QUI4;ATR-72;0;0;;;;;;;;
SBPASBGO;SEX1;E190-E2;0;0;;;;;;;;
SBPASBGO;SEX1;E195-E2;1;48;;;;;;;;
SBPASBGO;SEX1;A220-100;1;22;;;;;;;;
SBPASBGO;SEX1;A220-300;0;0;;;;;;;;
SBPASBGO;SEX1;A319Neo;1;2;;;;;;;;
SBPASBGO;SEX1;B737-M7;0;0;;;;;;;;
SBPASBGO;SEX1;ATR-72;0;0;;;;;;;;
SBPASBGO;SEX2;E190-E2;0;0;;;;;;;;
SBPASBGO;SEX2;E195-E2;0;0;;;;;;;;
SBPASBGO;SEX2;A220-100;0;0;;;;;;;;
SBPASBGO;SEX2;A220-300;0;0;;;;;;;;
SBPASBGO;SEX2;A319Neo;0;0;;;;;;;;
SBPASBGO;SEX2;B737-M7;0;0;;;;;;;;
SBPASBGO;SEX2;ATR-72;0;0;;;;;;;;
SBPASBGO;SEX3;E190-E2;0;0;;;;;;;;
SBPASBGO;SEX3;E195-E2;0;0;;;;;;;;
SBPASBGO;SEX3;A220-100;0;0;;;;;;;;
SBPASBGO;SEX3;A220-300;0;0;;;;;;;;
SBPASBGO;SEX3;A319Neo;0;0;;;;;;;;
SBPASBGO;SEX3;B737-M7;0;0;;;;;;;;
SBPASBGO;SEX3;ATR-72;0;0;;;;;;;;
SBPASBGO;SEX4;E190-E2;0;0;;;;;;;;
SBPASBGO;SEX4;E195-E2;0;0;;;;;;;;
SBPASBGO;SEX4;A220-100;0;0;;;;;;;;
SBPASBGO;SEX4;A220-300;0;0;;;;;;;;
SBPASBGO;SEX4;A319Neo;0;0;;;;;;;;
SBPASBGO;SEX4;B737-M7;0;0;;;;;;;;
SBPASBGO;SEX4;ATR-72;0;0;;;;;;;;
SBPASBGO;SAB1;E190-E2;0;0;;;;;;;;
SBPASBGO;SAB1;E195-E2;1;25;;;;;;;;
SBPASBGO;SAB1;A220-100;1;46;;;;;;;;
SBPASBGO;SAB1;A220-300;0;0;;;;;;;;
SBPASBGO;SAB1;A319Neo;0;0;;;;;;;;
SBPASBGO;SAB1;B737-M7;0;39;;;;;;;;
SBPASBGO;SAB1;ATR-72;0;0;;;;;;;;
SBPASBGO;SAB2;E190-E2;0;0;;;;;;;;
SBPASBGO;SAB2;E195-E2;0;0;;;;;;;;
SBPASBGO;SAB2;A220-100;0;0;;;;;;;;
SBPASBGO;SAB2;A220-300;0;0;;;;;;;;
SBPASBGO;SAB2;A319Neo;0;0;;;;;;;;
SBPASBGO;SAB2;B737-M7;0;0;;;;;;;;
SBPASBGO;SAB2;ATR-72;0;0;;;;;;;;
SBPASBGO;SAB3;E190-E2;0;0;;;;;;;;
SBPASBGO;SAB3;E195-E2;0;0;;;;;;;;
SBPASBGO;SAB3;A220-100;0;0;;;;;;;;
SBPASBGO;SAB3;A220-300;0;0;;;;;;;;
SBPASBGO;SAB3;A319Neo;0;0;;;;;;;;
SBPASBGO;SAB3;B737-M7;0;0;;;;;;;;
SBPASBGO;SAB3;ATR-72;0;0;;;;;;;;
SBPASBGO;SAB4;E190-E2;0;0;;;;;;;;
SBPASBGO;SAB4;E195-E2;0;0;;;;;;;;
SBPASBGO;SAB4;A220-100;0;0;;;;;;;;
SBPASBGO;SAB4;A220-300;0;0;;;;;;;;
SBPASBGO;SAB4;A319Neo;0;0;;;;;;;;
SBPASBGO;SAB4;B737-M7;0;0;;;;;;;;
SBPASBGO;SAB4;ATR-72;0;0;;;;;;;;
SBPASBGO;DOM1;E190-E2;0;0;;;;;;;;
SBPASBGO;DOM1;E195-E2;1;31;;;;;;;;
SBPASBGO;DOM1;A220-100;1;2;;;;;;;;
SBPASBGO;DOM1;A220-300;0;0;;;;;;;;
SBPASBGO;DOM1;A319Neo;0;0;;;;;;;;
SBPASBGO;DOM1;B737-M7;0;0;;;;;;;;
SBPASBGO;DOM1;ATR-72;1;21;;;;;;;;
SBPASBGO;DOM2;E190-E2;0;0;;;;;;;;
SBPASBGO;DOM2;E195-E2;0;0;;;;;;;;
SBPASBGO;DOM2;A220-100;0;0;;;;;;;;
SBPASBGO;DOM2;A220-300;0;0;;;;;;;;
SBPASBGO;DOM2;A319Neo;0;0;;;;;;;;
SBPASBGO;DOM2;B737-M7;0;0;;;;;;;;
SBPASBGO;DOM2;ATR-72;0;0;;;;;;;;
SBPASBGO;DOM3;E190-E2;0;0;;;;;;;;
SBPASBGO;DOM3;E195-E2;0;0;;;;;;;;
SBPASBGO;DOM3;A220-100;0;0;;;;;;;;
SBPASBGO;DOM3;A220-300;0;0;;;;;;;;
SBPASBGO;DOM3;A319Neo;0;0;;;;;;;;
SBPASBGO;DOM3;B737-M7;0;0;;;;;;;;
SBPASBGO;DOM3;ATR-72;0;0;;;;;;;;
SBPASBGO;DOM4;E190-E2;0;0;;;;;;;;
SBPASBGO;DOM4;E195-E2;0;0;;;;;;;;
SBPASBGO;DOM4;A220-100;0;0;;;;;;;;
SBPASBGO;DOM4;A220-300;0;0;;;;;;;;
SBPASBGO;DOM4;A319Neo;0;0;;;;;;;;
SBPASBGO;DOM4;B737-M7;0;0;;;;;;;;
SBPASBGO;DOM4;ATR-72;0;0;;;;;;;;
SBPJSBGO;SEG1;E190-E2;1;35;;;;;;;;
SBPJSBGO;SEG1;E195-E2;0;0;;;;;;;;
SBPJSBGO;SEG1;A220-100;0;15;;;;;;;;
SBPJSBGO;SEG1;A220-300;0;0;;;;;;;;
SBPJSBGO;SEG1;A319Neo;1;6;;;;;;;;
SBPJSBGO;SEG1;B737-M7;1;24;;;;;;;;
SBPJSBGO;SEG1;ATR-72;0;0;;;;;;;;
SBPJSBGO;SEG2;E190-E2;0;0;;;;;;;;
SBPJSBGO;SEG2;E195-E2;0;0;;;;;;;;
SBPJSBGO;SEG2;A220-100;0;0;;;;;;;;
SBPJSBGO;SEG2;A220-300;0;0;;;;;;;;
SBPJSBGO;SEG2;A319Neo;0;0;;;;;;;;
SBPJSBGO;SEG2;B737-M7;0;0;;;;;;;;
SBPJSBGO;SEG2;ATR-72;0;0;;;;;;;;
SBPJSBGO;SEG3;E190-E2;0;0;;;;;;;;
SBPJSBGO;SEG3;E195-E2;0;0;;;;;;;;
SBPJSBGO;SEG3;A220-100;0;0;;;;;;;;
SBPJSBGO;SEG3;A220-300;0;0;;;;;;;;
SBPJSBGO;SEG3;A319Neo;0;0;;;;;;;;
SBPJSBGO;SEG3;B737-M7;0;0;;;;;;;;
SBPJSBGO;SEG3;ATR-72;0;0;;;;;;;;
SBPJSBGO;SEG4;E190-E2;0;0;;;;;;;;
SBPJSBGO;SEG4;E195-E2;0;0;;;;;;;;
SBPJSBGO;SEG4;A220-100;0;0;;;;;;;;
SBPJSBGO;SEG4;A220-300;0;0;;;;;;;;
SBPJSBGO;SEG4;A319Neo;0;0;;;;;;;;
SBPJSBGO;SEG4;B737-M7;0;0;;;;;;;;
SBPJSBGO;SEG4;ATR-72;0;0;;;;;;;;
SBPJSBGO;TER1;E190-E2;0;0;;;;;;;;
SBPJSBGO;TER1;E195-E2;0;8;;;;;;;;
SBPJSBGO;TER1;A220-100;0;0;;;;;;;;
SBPJSBGO;TER1;A220-300;0;0;;;;;;;;
SBPJSBGO;TER1;A319Neo;0;0;;;;;;;;
SBPJSBGO;TER1;B737-M7;0;0;;;;;;;;
SBPJSBGO;TER1;ATR-72;0;115;;;;;;;;
SBPJSBGO;TER2;E190-E2;0;0;;;;;;;;
SBPJSBGO;TER2;E195-E2;0;0;;;;;;;;
SBPJSBGO;TER2;A220-100;0;0;;;;;;;;
SBPJSBGO;TER2;A220-300;0;0;;;;;;;;
SBPJSBGO;TER2;A319Neo;0;0;;;;;;;;
SBPJSBGO;TER2;B737-M7;0;0;;;;;;;;
SBPJSBGO;TER2;ATR-72;0;0;;;;;;;;
SBPJSBGO;TER3;E190-E2;0;0;;;;;;;;
SBPJSBGO;TER3;E195-E2;0;0;;;;;;;;
SBPJSBGO;TER3;A220-100;0;0;;;;;;;;
SBPJSBGO;TER3;A220-300;0;0;;;;;;;;
SBPJSBGO;TER3;A319Neo;0;0;;;;;;;;
SBPJSBGO;TER3;B737-M7;0;0;;;;;;;;
SBPJSBGO;TER3;ATR-72;0;0;;;;;;;;
SBPJSBGO;TER4;E190-E2;0;0;;;;;;;;
SBPJSBGO;TER4;E195-E2;0;0;;;;;;;;
SBPJSBGO;TER4;A220-100;0;0;;;;;;;;
SBPJSBGO;TER4;A220-300;0;0;;;;;;;;
SBPJSBGO;TER4;A319Neo;0;0;;;;;;;;
SBPJSBGO;TER4;B737-M7;0;0;;;;;;;;
SBPJSBGO;TER4;ATR-72;0;0;;;;;;;;
SBPJSBGO;QUA1;E190-E2;0;26;;;;;;;;
SBPJSBGO;QUA1;E195-E2;0;0;;;;;;;;
SBPJSBGO;QUA1;A220-100;0;14;;;;;;;;
SBPJSBGO;QUA1;A220-300;0;0;;;;;;;;
SBPJSBGO;QUA1;A319Neo;0;0;;;;;;;;
SBPJSBGO;QUA1;B737-M7;0;0;;;;;;;;
SBPJSBGO;QUA1;ATR-72;0;10;;;;;;;;
SBPJSBGO;QUA2;E190-E2;0;0;;;;;;;;
SBPJSBGO;QUA2;E195-E2;0;0;;;;;;;;
SBPJSBGO;QUA2;A220-100;0;0;;;;;;;;
SBPJSBGO;QUA2;A220-300;0;0;;;;;;;;
SBPJSBGO;QUA2;A319Neo;0;0;;;;;;;;
SBPJSBGO;QUA2;B737-M7;0;0;;;;;;;;
SBPJSBGO;QUA2;ATR-72;0;0;;;;;;;;
SBPJSBGO;QUA3;E190-E2;0;0;;;;;;;;
SBPJSBGO;QUA3;E195-E2;0;0;;;;;;;;
SBPJSBGO;QUA3;A220-100;0;0;;;;;;;;
SBPJSBGO;QUA3;A220-300;0;0;;;;;;;;
SBPJSBGO;QUA3;A319Neo;0;0;;;;;;;;
SBPJSBGO;QUA3;B737-M7;0;0;;;;;;;;
SBPJSBGO;QUA3;ATR-72;0;0;;;;;;;;
SBPJSBGO;QUA4;E190-E2;0;0;;;;;;;;
SBPJSBGO;QUA4;E195-E2;0;0;;;;;;;;
SBPJSBGO;QUA4;A220-100;0;0;;;;;;;;
SBPJSBGO;QUA4;A220-300;0;0;;;;;;;;
SBPJSBGO;QUA4;A319Neo;0;0;;;;;;;;
SBPJSBGO;QUA4;B737-M7;0;0;;;;;;;;
SBPJSBGO;QUA4;ATR-72;0;0;;;;;;;;
SBPJSBGO;QUI1;E190-E2;1;19;;;;;;;;
SBPJSBGO;QUI1;E195-E2;0;19;;;;;;;;
SBPJSBGO;QUI1;A220-100;0;48;;;;;;;;
SBPJSBGO;QUI1;A220-300;0;0;;;;;;;;
SBPJSBGO;QUI1;A319Neo;0;0;;;;;;;;
SBPJSBGO;QUI1;B737-M7;0;0;;;;;;;;
SBPJSBGO;QUI1;ATR-72;0;0;;;;;;;;
SBPJSBGO;QUI2;E190-E2;0;0;;;;;;;;
SBPJSBGO;QUI2;E195-E2;0;0;;;;;;;;
SBPJSBGO;QUI2;A220-100;0;0;;;;;;;;
SBPJSBGO;QUI2;A220-300;0;0;;;;;;;;
SBPJSBGO;QUI2;A319Neo;0;0;;;;;;;;
SBPJSBGO;QUI2;B737-M7;0;0;;;;;;;;
SBPJSBGO;QUI2;ATR-72;0;0;;;;;;;;
SBPJSBGO;QUI3;E190-E2;0;0;;;;;;;;
SBPJSBGO;QUI3;E195-E2;0;0;;;;;;;;
SBPJSBGO;QUI3;A220-100;0;0;;;;;;;;
SBPJSBGO;QUI3;A220-300;0;0;;;;;;;;
SBPJSBGO;QUI3;A319Neo;0;0;;;;;;;;
SBPJSBGO;QUI3;B737-M7;0;0;;;;;;;;
SBPJSBGO;QUI3;ATR-72;0;0;;;;;;;;
SBPJSBGO;QUI4;E190-E2;0;0;;;;;;;;
SBPJSBGO;QUI4;E195-E2;0;0;;;;;;;;
SBPJSBGO;QUI4;A220-100;0;0;;;;;;;;
SBPJSBGO;QUI4;A220-300;0;0;;;;;;;;
SBPJSBGO;QUI4;A319Neo;0;0;;;;;;;;
SBPJSBGO;QUI4;B737-M7;0;0;;;;;;;;
SBPJSBGO;QUI4;ATR-72;0;0;;;;;;;;
SBPJSBGO;SEX1;E190-E2;0;0;;;;;;;;
SBPJSBGO;SEX1;E195-E2;0;35;;;;;;;;
SBPJSBGO;SEX1;A220-100;0;28;;;;;;;;
SBPJSBGO;SEX1;A220-300;0;0;;;;;;;;
SBPJSBGO;SEX1;A319Neo;0;0;;;;;;;;
SBPJSBGO;SEX1;B737-M7;1;41;;;;;;;;
SBPJSBGO;SEX1;ATR-72;1;32;;;;;;;;
SBPJSBGO;SEX2;E190-E2;0;0;;;;;;;;
SBPJSBGO;SEX2;E195-E2;0;0;;;;;;;;
SBPJSBGO;SEX2;A220-100;0;0;;;;;;;;
SBPJSBGO;SEX2;A220-300;0;0;;;;;;;;
SBPJSBGO;SEX2;A319Neo;0;0;;;;;;;;
SBPJSBGO;SEX2;B737-M7;0;0;;;;;;;;
SBPJSBGO;SEX2;ATR-72;0;0;;;;;;;;
SBPJSBGO;SEX3;E190-E2;0;0;;;;;;;;
SBPJSBGO;SEX3;E195-E2;0;0;;;;;;;;
SBPJSBGO;SEX3;A220-100;0;0;;;;;;;;
SBPJSBGO;SEX3;A220-300;0;0;;;;;;;;
SBPJSBGO;SEX3;A319Neo;0;0;;;;;;;;
SBPJSBGO;SEX3;B737-M7;0;0;;;;;;;;
SBPJSBGO;SEX3;ATR-72;0;0;;;;;;;;
SBPJSBGO;SEX4;E190-E2;0;0;;;;;;;;
SBPJSBGO;SEX4;E195-E2;0;0;;;;;;;;
SBPJSBGO;SEX4;A220-100;0;0;;;;;;;;
SBPJSBGO;SEX4;A220-300;0;0;;;;;;;;
SBPJSBGO;SEX4;A319Neo;0;0;;;;;;;;
SBPJSBGO;SEX4;B737-M7;0;0;;;;;;;;
SBPJSBGO;SEX4;ATR-72;0;0;;;;;;;;
SBPJSBGO;SAB1;E190-E2;0;0;;;;;;;;
SBPJSBGO;SAB1;E195-E2;1;5;;;;;;;;
SBPJSBGO;SAB1;A220-100;0;0;;;;;;;;
SBPJSBGO;SAB1;A220-300;0;0;;;;;;;;
SBPJSBGO;SAB1;A319Neo;0;0;;;;;;;;
SBPJSBGO;SAB1;B737-M7;1;42;;;;;;;;
SBPJSBGO;SAB1;ATR-72;1;21;;;;;;;;
SBPJSBGO;SAB2;E190-E2;0;0;;;;;;;;
SBPJSBGO;SAB2;E195-E2;0;0;;;;;;;;
SBPJSBGO;SAB2;A220-100;0;0;;;;;;;;
SBPJSBGO;SAB2;A220-300;0;0;;;;;;;;
SBPJSBGO;SAB2;A319Neo;0;0;;;;;;;;
SBPJSBGO;SAB2;B737-M7;0;0;;;;;;;;
SBPJSBGO;SAB2;ATR-72;0;0;;;;;;;;
SBPJSBGO;SAB3;E190-E2;0;0;;;;;;;;
SBPJSBGO;SAB3;E195-E2;0;0;;;;;;;;
SBPJSBGO;SAB3;A220-100;0;0;;;;;;;;
SBPJSBGO;SAB3;A220-300;0;0;;;;;;;;
SBPJSBGO;SAB3;A319Neo;0;0;;;;;;;;
SBPJSBGO;SAB3;B737-M7;0;0;;;;;;;;
SBPJSBGO;SAB3;ATR-72;0;0;;;;;;;;
SBPJSBGO;SAB4;E190-E2;0;0;;;;;;;;
SBPJSBGO;SAB4;E195-E2;0;0;;;;;;;;
SBPJSBGO;SAB4;A220-100;0;0;;;;;;;;
SBPJSBGO;SAB4;A220-300;0;0;;;;;;;;
SBPJSBGO;SAB4;A319Neo;0;0;;;;;;;;
SBPJSBGO;SAB4;B737-M7;0;0;;;;;;;;
SBPJSBGO;SAB4;ATR-72;0;0;;;;;;;;
SBPJSBGO;DOM1;E190-E2;1;28;;;;;;;;
SBPJSBGO;DOM1;E195-E2;0;0;;;;;;;;
SBPJSBGO;DOM1;A220-100;0;34;;;;;;;;
SBPJSBGO;DOM1;A220-300;0;0;;;;;;;;
SBPJSBGO;DOM1;A319Neo;0;18;;;;;;;;
SBPJSBGO;DOM1;B737-M7;0;0;;;;;;;;
SBPJSBGO;DOM1;ATR-72;0;28;;;;;;;;
